,Column,Importance,Confidence(%),Average CTR 1,Average CTR 0,Variation 1/0,Variation Overall,Standard Deviation,Frequency
2,high,4.331651719900776,96.22063197897197,0.1126588779823742,0.135638624905994,-16.941890217145843,-14.439728687464894,0.0970428612258466,103
