,Column,Importance,Confidence(%),Average CTR 1,Average CTR 0,Variation 1/0,Variation Overall,Standard Deviation,Frequency
39,high,0.507846421883658,52.36762902474169,0.1243555866890169,0.1331313117625442,-6.591781420421859,-5.556508933042938,0.0908571390438452,80
