,Column,Importance,Confidence(%),Average CTR 1,Average CTR 0,Variation 1/0,Variation Overall,Standard Deviation,Frequency
11,high,1.8128015427178483,81.87835150483545,0.4836631653265282,0.4476653614773636,8.041230558997565,7.112361233860214,0.0581932826379067,11
