,Column,Importance,Confidence(%),Average CTR 1,Average CTR 0,Variation 1/0,Variation Overall,Standard Deviation,Frequency
5,low,3.2837792941260617,92.70313236211574,0.4032409946555608,0.4577711732280663,-11.912104073302586,-1.437397608004754,0.0954885083468755,91
