,Column,Importance,Confidence(%),Average CTR 1,Average CTR 0,Variation 1/0,Variation Overall,Standard Deviation,Frequency
3,white,4.523606109952628,96.41093215825869,0.4156278513944165,0.3492651090878457,19.000679019981785,1.5902728218861593,0.0963002750569261,92
